year_ticket_id,ticket_priority,ticket_category,issue_type,device_type,specialization,resolution_time_minutes,first_response_time_minutes,sla_breach_flag,service_tier
2024_T0003741,P3,Hardware,Slow,Server,Server,3042.3,35.0,1.0,Bronze
2024_T0008757,P4,Hardware,Access,Switch,Network,3365.83,33.0,0.0,Bronze
2024_T0002167,P1,Network,Failure,Server,Network,550.97,33.0,1.0,Silver
2024_T0009164,P1,Hardware,Slow,Firewall,Network,441.0,5.0,0.0,Silver
2024_T0005999,P3,Network,Crash,Switch,Server,1446.43,41.0,1.0,Silver
2024_T0003628,P3,Network,Slow,Server,Server,2339.63,19.0,0.0,Bronze
2024_T0005705,P2,Hardware,Crash,Firewall,Network,756.95,23.0,1.0,Silver
2024_T0006240,P1,Hardware,Slow,Server,Network,708.3,30.0,0.0,Bronze
2024_T0006307,P1,Network,Access,Router,Network,276.52,51.0,1.0,Gold
2024_T0003561,P3,Network,Crash,Server,Server,1532.47,40.0,1.0,Gold
2024_T0002670,P3,Network,Access,Switch,Network,2636.73,14.0,0.0,Bronze
2024_T0006047,P4,Network,Crash,Router,Network,3564.82,11.0,0.0,Bronze
2024_T0005113,P2,Network,Crash,Router,Network,454.77,33.0,0.0,Gold
2024_T0004366,P2,Hardware,Slow,Switch,Server,667.57,12.0,0.0,Silver
2024_T0007618,P1,Network,Crash,Firewall,Server,435.17,7.0,0.0,Silver
2024_T0003495,P2,Hardware,Crash,Switch,Network,1186.55,7.0,0.0,Bronze
2024_T0003943,P4,Network,Access,Switch,Network,2289.72,51.0,0.0,Gold
2024_T0008990,P1,Hardware,Slow,Router,Network,685.9,49.0,0.0,Bronze
2024_T0008281,P1,Hardware,Failure,Switch,Server,279.73,19.0,1.0,Gold
2024_T0001748,P1,Network,Failure,Router,Network,198.85,11.0,0.0,Gold
2024_T0007959,P3,Hardware,Access,Server,Server,2721.2,11.0,0.0,Bronze
2024_T0006800,P1,Hardware,Access,Server,Server,281.97,40.0,1.0,Gold
2024_T0001834,P4,Hardware,Crash,Firewall,Network,2448.45,48.0,0.0,Silver
2024_T0006173,P4,Network,Failure,Router,Server,4423.63,46.0,1.0,Bronze
2024_T0009490,P4,Network,Failure,Router,Network,2053.48,30.0,0.0,Gold
2024_T0008429,P3,Hardware,Slow,Router,Network,1592.2,24.0,1.0,Gold
2024_T0007165,P4,Hardware,Crash,Router,Server,3723.37,27.0,0.0,Bronze
2024_T0006241,P1,Network,Slow,Server,Network,377.35,22.0,0.0,Silver
2024_T0002887,P4,Hardware,Access,Firewall,Network,2061.57,21.0,0.0,Gold
2024_T0002022,P3,Hardware,Crash,Router,Network,1613.87,32.0,1.0,Gold
2024_T0008543,P2,Hardware,Failure,Firewall,Network,519.67,46.0,0.0,Silver
2024_T0005349,P3,Hardware,Crash,Firewall,Server,1483.33,53.0,1.0,Gold
2024_T0003411,P2,Network,Access,Router,Server,516.72,52.0,0.0,Silver
2024_T0006831,P2,Network,Failure,Firewall,Server,600.78,29.0,0.0,Silver
2024_T0002829,P2,Hardware,Slow,Router,Network,565.45,48.0,1.0,Gold
2024_T0004618,P3,Network,Failure,Router,Network,3325.95,30.0,1.0,Bronze
2024_T0006894,P2,Network,Slow,Server,Network,1553.57,24.0,1.0,Bronze
2024_T0006913,P2,Hardware,Slow,Server,Network,468.37,25.0,0.0,Gold
2024_T0006614,P1,Network,Crash,Firewall,Network,451.65,29.0,0.0,Silver
2024_T0002491,P4,Network,,Switch,Network,3382.93,37.0,0.0,Bronze
2024_T0005752,P4,Network,Failure,Switch,Server,4562.72,57.0,1.0,Bronze
2024_T0002805,P3,Hardware,Slow,Server,Network,1639.73,45.0,1.0,Gold
2024_T0006387,P2,Network,Crash,Switch,Server,1268.83,40.0,0.0,Bronze
2024_T0003154,P1,Network,Slow,Firewall,Network,238.18,45.0,0.0,Gold
2024_T0003949,P1,Network,Crash,Router,Network,254.35,23.0,1.0,Gold
2024_T0002965,P1,Network,Failure,Router,Network,467.18,30.0,0.0,Silver
2024_T0006875,P2,Network,Failure,Router,Network,535.1,49.0,1.0,Gold
2024_T0007156,P1,Hardware,Crash,Firewall,Network,430.62,34.0,0.0,Silver
2024_T0004864,P1,Hardware,Crash,Server,Network,247.63,6.0,1.0,Gold
2024_T0002799,P3,Network,Crash,Switch,Server,2790.85,31.0,0.0,Bronze
2024_T0007858,P4,Network,Failure,Switch,Network,2948.47,12.0,1.0,Silver
2024_T0005442,P4,Hardware,Crash,Router,Network,3444.77,50.0,0.0,Bronze
2024_T0006632,P4,Hardware,Crash,Router,Network,3436.7,19.0,1.0,Gold
2024_T0007655,P4,Network,Crash,Firewall,Network,3817.82,23.0,0.0,Bronze
2024_T0001734,P4,Hardware,Crash,Server,Network,3247.9,29.0,1.0,Silver
2024_T0005719,P3,Network,Failure,Server,Server,2773.43,27.0,0.0,Bronze
2024_T0006001,P2,Hardware,Access,Switch,Network,1636.55,56.0,1.0,Bronze
2024_T0002120,P1,Hardware,Access,Router,Network,287.27,11.0,1.0,Gold
2024_T0001743,P4,Hardware,Access,Router,Network,2770.63,52.0,0.0,Gold
2024_T0007698,P2,Network,Slow,Router,Server,792.72,54.0,1.0,Silver
2024_T0007194,P4,Network,Slow,Router,Network,4841.15,41.0,1.0,Bronze
2024_T0004031,P1,Network,Access,Switch,Network,344.58,51.0,0.0,Silver
2024_T0006028,P1,Hardware,Failure,Router,Network,643.47,24.0,0.0,Bronze
2024_T0002601,P1,Hardware,Crash,Server,Server,515.9,42.0,0.0,Bronze
2024_T0008079,P3,Network,Access,Server,Server,2729.2,18.0,0.0,Bronze
2024_T0002600,P4,Network,Access,Switch,Server,4945.77,57.0,1.0,Bronze
2024_T0002672,P4,Network,Failure,Router,Network,2076.42,8.0,0.0,Gold
2024_T0006301,P2,Hardware,Crash,Switch,Server,574.67,55.0,0.0,Silver
2024_T0007205,P3,Network,Access,Server,Network,1721.0,30.0,1.0,Gold
2024_T0006071,P4,Hardware,Crash,Firewall,Network,2224.35,12.0,0.0,Silver
2024_T0002101,P2,Hardware,Crash,Firewall,Network,643.92,27.0,0.0,Silver
2024_T0003785,P3,Hardware,Crash,Server,Network,1541.15,31.0,1.0,Silver
2024_T0008739,P3,Network,Slow,Router,Network,3408.18,37.0,1.0,Bronze
2024_T0002306,P4,Network,Failure,Router,Network,2315.98,21.0,0.0,Silver
2024_T0007384,P4,Network,Slow,Router,Network,3470.58,53.0,0.0,Bronze
2024_T0004324,P2,Network,Failure,Router,Network,378.3,23.0,0.0,Gold
2024_T0006298,P4,Hardware,Failure,Firewall,Network,2554.13,24.0,0.0,Silver
2024_T0002395,P4,Hardware,Failure,Router,Server,2064.97,44.0,0.0,Gold
2024_T0007583,P3,Network,Slow,Switch,Server,1281.93,45.0,0.0,Gold
2024_T0009252,P2,Hardware,Access,Server,Network,534.27,54.0,1.0,Gold
2024_T0004377,P3,Network,Failure,Firewall,Network,2633.72,31.0,0.0,Bronze
2024_T0008020,P4,Hardware,Failure,Router,Server,3154.95,25.0,0.0,Bronze
2024_T0002492,P3,Network,Crash,Firewall,Network,1135.15,54.0,0.0,Gold
2024_T0008493,P3,Hardware,Slow,Router,Network,1652.97,7.0,1.0,Silver
2024_T0006872,P4,Hardware,Access,Router,Server,2842.52,41.0,0.0,Gold
2024_T0002838,P2,Hardware,Slow,Server,Network,673.47,41.0,0.0,Silver
2024_T0008806,P4,Network,Crash,Router,Network,3369.4,39.0,1.0,Gold
2024_T0007802,P1,Network,Failure,Server,Network,245.57,35.0,1.0,Gold
2024_T0002106,P1,Hardware,Crash,Server,Server,616.17,39.0,0.0,Bronze
2024_T0004073,P4,Hardware,Crash,Server,Network,3263.48,30.0,1.0,Gold
2024_T0002013,P2,Network,Access,Server,Server,825.88,33.0,1.0,Silver
2024_T0006473,P1,Network,Slow,Switch,Network,188.27,29.0,0.0,Gold
2024_T0007343,P4,Hardware,Crash,Server,Network,2162.53,19.0,0.0,Silver
2024_T0004944,P3,Hardware,Crash,Router,Network,1502.0,6.0,1.0,Silver
2024_T0005111,P3,Hardware,Access,Firewall,Network,2209.77,37.0,0.0,Bronze
2024_T0006717,P3,Hardware,Crash,Switch,Network,2515.35,40.0,0.0,Bronze
2024_T0006989,P2,Network,Crash,Switch,Network,382.97,28.0,0.0,Gold
2024_T0005743,P2,Hardware,Slow,Server,Network,1508.5,15.0,1.0,Bronze
2024_T0002247,P4,Network,Access,Server,Server,3145.8,6.0,1.0,Silver
2024_T0007859,P1,Hardware,Failure,Firewall,Network,734.55,28.0,1.0,Bronze
2024_T0003754,P4,Network,Crash,Switch,Network,2079.15,54.0,0.0,Silver
2024_T0009223,P2,Hardware,Crash,Router,Network,483.68,27.0,1.0,Gold
2024_T0002810,P2,Network,Crash,Server,Network,1376.07,59.0,0.0,Bronze
2024_T0003908,P2,Network,Access,Firewall,Server,747.37,40.0,1.0,Silver
2024_T0005917,P2,Network,Crash,Firewall,Server,511.27,56.0,0.0,Silver
2024_T0003634,P2,Hardware,Crash,Router,Network,402.55,16.0,0.0,Gold
2024_T0006041,P1,Network,Access,Firewall,Network,834.23,50.0,1.0,Bronze
2024_T0006917,P3,Network,Crash,Server,Server,1443.47,46.0,1.0,Silver
2024_T0001880,P3,Network,Crash,Server,Network,1358.8,27.0,0.0,Gold
2024_T0001883,P4,Network,Crash,Router,Server,2729.97,41.0,0.0,Gold
2024_T0002631,P3,Network,Crash,Router,Network,1496.43,32.0,1.0,Gold
2024_T0007843,P4,Network,Failure,Router,Network,2437.77,33.0,0.0,Gold
2024_T0002783,P4,Hardware,Access,Server,Network,3030.0,49.0,0.0,Bronze
2024_T0008875,P3,Network,Failure,Firewall,Network,1074.57,47.0,0.0,Gold
2024_T0003180,P3,Network,Access,Router,Server,1662.2,23.0,1.0,Gold
2024_T0004114,P4,Network,Access,Firewall,Network,3802.4,27.0,0.0,Bronze
2024_T0002085,P4,Network,Crash,Server,Network,2246.27,19.0,0.0,Silver
2024_T0004631,P3,Hardware,Access,Router,Network,3039.4,39.0,1.0,Bronze
2024_T0005148,P3,Hardware,Slow,Router,Network,1661.4,9.0,1.0,Silver
2024_T0004905,P2,Network,Slow,Router,Server,367.38,51.0,0.0,Gold
2024_T0003841,P2,Hardware,Crash,Router,Server,483.48,60.0,1.0,Gold
2024_T0007379,P1,Hardware,Failure,Switch,Server,226.2,29.0,0.0,Gold
2024_T0007528,P3,Hardware,Access,Server,Network,1726.3,18.0,1.0,Gold
2024_T0006807,P4,Network,Failure,Router,Network,3197.67,41.0,0.0,Bronze
2024_T0001586,P3,Hardware,Access,Firewall,Server,2202.52,59.0,0.0,Bronze
2024_T0005123,P3,Network,Crash,Switch,Network,2813.7,29.0,0.0,Bronze
2024_T0007231,P3,Hardware,Access,Server,Network,1311.92,39.0,0.0,Gold
2024_T0007081,P3,Network,Slow,Server,Server,1557.1,21.0,1.0,Silver
2024_T0003683,P3,Network,Crash,Firewall,Network,3311.47,32.0,1.0,Bronze
2024_T0005008,P1,Network,Access,Server,Network,341.63,21.0,0.0,Silver
2024_T0003137,P4,Hardware,Slow,Server,Network,2652.95,53.0,0.0,Gold
2024_T0004336,P3,Network,Access,Server,Server,2226.2,56.0,0.0,Bronze
2024_T0003337,P4,Network,Failure,Firewall,Server,2606.65,47.0,0.0,Silver
2024_T0006713,P3,Network,Failure,Firewall,Network,2553.12,8.0,0.0,Bronze
2024_T0004158,P4,Hardware,Crash,Router,Network,3289.72,32.0,1.0,Gold
2024_T0006787,P3,Network,Slow,Server,Server,1478.82,28.0,1.0,Silver
2024_T0007716,P4,Hardware,Failure,Server,Server,2335.5,15.0,0.0,Gold
2024_T0002229,P2,Network,Failure,Server,Server,1631.15,11.0,1.0,Bronze
2024_T0008524,P1,Hardware,Failure,Server,Server,737.97,33.0,1.0,Bronze
2024_T0005639,P4,Hardware,Failure,Server,Network,3036.67,19.0,1.0,Gold
2024_T0007913,P3,Network,Access,Switch,Network,1344.5,19.0,0.0,Gold
2024_T0009189,P4,Hardware,Crash,Firewall,Server,3315.47,38.0,1.0,Gold
2024_T0003648,P3,Network,Access,Firewall,Server,1305.92,11.0,0.0,Silver
2024_T0005055,P4,Network,Failure,Firewall,Server,3054.17,35.0,1.0,Silver
2024_T0008375,P4,Hardware,Access,Server,Network,2570.03,41.0,0.0,Silver
2024_T0008105,P2,Hardware,Failure,Server,Server,574.72,44.0,1.0,Gold
2024_T0005234,P3,Hardware,Slow,Router,Server,1129.2,15.0,0.0,Gold
2024_T0002225,P4,Network,Failure,Firewall,Server,3627.22,27.0,0.0,Bronze
2024_T0001512,P2,Network,Failure,Firewall,Network,722.18,40.0,1.0,Silver
2024_T0003467,P1,Network,Crash,Switch,Network,285.22,7.0,1.0,Gold
2024_T0009393,P4,Network,Slow,Server,Server,3639.05,57.0,0.0,Bronze
2024_T0007616,P2,Hardware,Access,Server,Network,1210.4,5.0,0.0,Bronze
2024_T0006802,P1,Hardware,Failure,Server,Server,806.37,51.0,1.0,Bronze
2024_T0007981,P2,Hardware,Crash,Firewall,Server,1290.58,39.0,0.0,Bronze
2024_T0003298,P1,Hardware,Failure,Firewall,Network,532.45,44.0,1.0,Silver
2024_T0001591,P4,Network,Access,Server,Server,3175.82,15.0,1.0,Silver
2024_T0008269,P3,Network,Crash,Switch,Network,1373.32,20.0,0.0,Gold
2024_T0002690,P3,Network,Access,Switch,Server,2611.52,56.0,0.0,Bronze
2024_T0008086,P3,Network,Failure,Server,Network,1065.27,15.0,0.0,Gold
2024_T0005102,P4,Network,Crash,Firewall,Network,2074.78,11.0,0.0,Gold
2024_T0006897,P4,Network,Failure,Server,Network,2346.7,6.0,0.0,Silver
2024_T0005185,P3,Network,Failure,Server,Server,1183.85,39.0,0.0,Silver
2024_T0009133,P3,Network,Crash,Router,Network,2793.45,39.0,0.0,Bronze
2024_T0004964,P2,Hardware,Slow,Firewall,Server,362.72,60.0,0.0,Gold
2024_T0009042,P3,Network,Access,Switch,Network,2500.83,58.0,0.0,Bronze
2024_T0009122,P1,Network,Slow,Firewall,Network,356.53,37.0,0.0,Silver
2024_T0007537,P3,Hardware,Slow,Firewall,Network,1142.83,14.0,0.0,Silver
2024_T0003553,P3,Network,Failure,Server,Network,1091.28,11.0,0.0,Gold
2024_T0006983,P3,Network,Crash,Router,Network,3057.38,40.0,1.0,Bronze
2024_T0009148,P1,Hardware,Failure,Server,Server,418.47,34.0,0.0,Silver
2024_T0009266,P4,Network,Access,Firewall,Server,3142.9,10.0,0.0,Bronze
2024_T0009455,P3,Network,Failure,Switch,Network,1506.85,46.0,1.0,Gold
2024_T0004012,P4,Hardware,Crash,Firewall,Network,4670.13,44.0,1.0,Bronze
2024_T0002863,P2,Network,Failure,Server,Network,447.38,60.0,0.0,Gold
2024_T0001816,P1,Hardware,Crash,Firewall,Server,516.17,18.0,1.0,Silver
2024_T0003169,P3,Hardware,Slow,Switch,Network,1043.6,21.0,0.0,Gold
2024_T0009408,P2,Hardware,Crash,Switch,Server,381.48,37.0,0.0,Gold
2024_T0007805,P1,Hardware,Access,Switch,Network,271.22,24.0,1.0,Gold
2024_T0003167,P1,Hardware,Slow,Server,Server,840.43,14.0,1.0,Bronze
2024_T0003544,P2,Hardware,Crash,Router,Network,375.77,5.0,0.0,Gold
2024_T0002282,P2,Network,Access,Switch,Server,1408.13,18.0,0.0,Bronze
2024_T0003345,P1,Hardware,Crash,Firewall,Network,582.62,54.0,0.0,Bronze
2024_T0001896,P3,Network,Access,Router,Network,2020.88,25.0,0.0,Bronze
2024_T0008500,P4,Hardware,Failure,Firewall,Network,2440.43,59.0,0.0,Silver
2024_T0003809,P4,Hardware,Failure,Server,Network,4575.13,32.0,1.0,Bronze
2024_T0009385,P4,,Failure,Server,Network,3362.85,15.0,1.0,Silver
2024_T0007591,P3,Hardware,Failure,Firewall,Network,2807.92,59.0,0.0,Bronze
2024_T0002529,P3,Network,Crash,Router,Network,2116.9,6.0,0.0,Bronze
2024_T0003737,P1,Network,Crash,Switch,Network,568.15,26.0,1.0,Silver
2024_T0007122,P1,Hardware,Failure,Firewall,Network,463.47,52.0,0.0,Silver
2024_T0003932,P4,Network,Failure,Firewall,Server,3133.57,38.0,1.0,Silver
2024_T0007341,P1,Network,Slow,Firewall,Server,402.83,10.0,0.0,Silver
2024_T0003898,P2,Hardware,Access,Server,Network,572.62,44.0,0.0,Silver
2024_T0008056,P3,Hardware,Slow,Router,Network,1206.55,26.0,0.0,Gold
2024_T0004428,P2,Network,Slow,Firewall,Server,1382.8,30.0,0.0,Bronze
2024_T0005757,P2,Hardware,Slow,Server,Network,1339.47,43.0,0.0,Bronze
2024_T0002462,P3,Hardware,Failure,Firewall,Network,2488.0,25.0,0.0,Bronze
2024_T0006891,P2,Hardware,Crash,Server,Network,1462.68,19.0,1.0,Bronze
2024_T0002198,P2,Hardware,Access,Server,Network,656.15,21.0,0.0,Silver
2024_T0001803,P3,Network,Failure,Switch,Network,3093.58,18.0,1.0,Bronze
2024_T0007220,P2,Hardware,Failure,Server,Network,387.8,37.0,0.0,Gold
2024_T0007096,P3,Hardware,Crash,Router,Network,1570.2,34.0,1.0,Gold
2024_T0005467,P1,Hardware,Slow,Switch,Server,724.55,27.0,1.0,Bronze
2024_T0006098,P1,Network,Slow,Switch,Network,552.07,24.0,0.0,Bronze
2024_T0007408,P2,Hardware,Slow,Switch,Network,359.5,29.0,0.0,Gold
2024_T0005526,P3,Network,Crash,Router,Server,2891.87,60.0,1.0,Bronze
2024_T0005165,P2,Hardware,Crash,Router,Network,509.8,36.0,0.0,Silver
2024_T0003701,P4,Hardware,Access,Router,Server,4682.15,9.0,1.0,Bronze
2024_T0002222,P1,Hardware,Crash,Switch,Server,537.68,54.0,1.0,Silver
2024_T0004605,P4,Hardware,Crash,Server,Server,4369.07,46.0,1.0,Bronze
2024_T0007907,P3,Network,Slow,Server,Server,1575.67,54.0,1.0,Silver
2024_T0004442,P1,Hardware,Access,Switch,Network,174.5,40.0,0.0,Gold
2024_T0004862,P1,Hardware,Failure,Firewall,Network,446.37,45.0,0.0,Silver
2024_T0003172,P2,Hardware,Failure,Switch,Network,1362.35,9.0,0.0,Bronze
2024_T0004227,P3,Network,Failure,Server,Network,2674.47,57.0,0.0,Bronze
2024_T0004038,P2,Hardware,Crash,Server,Network,437.87,12.0,0.0,Gold
2024_T0001830,P1,Hardware,Failure,Firewall,Server,462.3,53.0,0.0,Silver
2024_T0007319,P2,Hardware,Slow,Firewall,Server,1356.17,49.0,0.0,Bronze
2024_T0002288,P2,Hardware,Failure,Server,Server,1032.6,20.0,0.0,Bronze
2024_T0006057,P2,Hardware,Slow,Router,Network,1367.03,48.0,0.0,Bronze
2024_T0003903,P4,Network,Crash,Firewall,Server,2363.12,45.0,0.0,Gold
2024_T0007397,P3,Network,Access,Server,Network,1024.63,29.0,0.0,Silver
2024_T0008340,P4,Network,Slow,Server,Network,2379.25,48.0,0.0,Silver
2024_T0009296,P4,Network,Crash,Router,Network,2656.98,60.0,0.0,Gold
2024_T0008423,P2,Hardware,Slow,Router,Network,805.65,43.0,1.0,Silver
2024_T0003384,P1,Network,Crash,Server,Network,243.07,36.0,1.0,Gold
2024_T0001920,P4,Network,Access,Server,Server,4472.53,36.0,1.0,Bronze
2024_T0002448,P1,Hardware,Access,Firewall,Server,348.3,23.0,0.0,Silver
2024_T0002387,P2,Network,Failure,Router,Server,357.53,40.0,0.0,Gold
2024_T0003960,P3,Network,Failure,Firewall,Network,1323.63,45.0,0.0,Silver
2024_T0004557,P4,Network,Access,Firewall,Network,2229.7,44.0,0.0,Silver
2024_T0005012,P2,Network,Access,Firewall,Server,1483.83,16.0,1.0,Bronze
2024_T0001809,P3,Hardware,Crash,Firewall,Server,1120.77,44.0,0.0,Silver
2024_T0008869,P2,Network,Slow,Router,Network,1009.15,32.0,0.0,Bronze
2024_T0006067,P1,Network,Crash,Firewall,Server,512.0,16.0,0.0,Bronze
2024_T0005600,P3,Hardware,Slow,Switch,Network,1476.05,56.0,1.0,Gold
2024_T0004730,P2,Network,Failure,Router,Server,819.63,37.0,1.0,Silver
2024_T0002847,P3,Network,Slow,Server,Server,1409.03,26.0,0.0,Silver
2024_T0006639,P4,Hardware,Crash,Server,Network,2060.97,23.0,0.0,Silver
2024_T0006228,P1,Network,Failure,Firewall,Network,574.87,30.0,1.0,Silver
2024_T0006696,P1,Hardware,Failure,Switch,Server,219.07,58.0,0.0,Gold
2024_T0007183,P1,Hardware,Slow,Router,Server,686.85,49.0,0.0,Bronze
2024_T0006815,P1,Hardware,Slow,Switch,Network,219.2,41.0,0.0,Gold
2024_T0008412,P3,Hardware,Failure,Firewall,Server,1083.18,48.0,0.0,Silver
2024_T0008472,P2,Hardware,Crash,Router,Network,1476.77,49.0,1.0,Bronze
2024_T0008911,P3,Network,Crash,Server,Network,1021.82,60.0,0.0,Gold
2024_T0009236,P2,Network,Crash,Server,Server,670.48,39.0,0.0,Silver
2024_T0006978,P3,Network,Access,Firewall,Network,1161.12,38.0,0.0,Gold
2024_T0008314,P4,Network,Access,Server,Network,3376.28,17.0,0.0,Bronze
2024_T0006690,P1,Hardware,Access,Server,Network,568.33,12.0,0.0,Bronze
2024_T0008778,P4,Network,Access,Server,Server,2741.53,21.0,0.0,Silver
2024_T0008283,P4,Hardware,Slow,Firewall,Network,3351.25,16.0,1.0,Silver
2024_T0008897,P1,Network,Slow,Firewall,Server,275.1,6.0,1.0,Gold
2024_T0007256,P3,Hardware,Access,Server,Server,2464.93,48.0,0.0,Bronze
2024_T0004223,P1,Hardware,Access,Switch,Network,754.0,11.0,1.0,Bronze
2024_T0009277,P2,Network,Failure,Router,Network,677.3,57.0,0.0,Silver
2024_T0006226,P2,Network,Failure,Switch,Server,339.4,11.0,0.0,Gold
2024_T0004421,P3,Hardware,Access,Router,Server,2136.17,41.0,0.0,Bronze
2024_T0006646,P3,Network,Failure,Firewall,Network,3347.42,11.0,1.0,Bronze
2024_T0004014,P3,Network,Slow,Server,Network,1627.88,57.0,1.0,Gold
2024_T0008161,P1,Hardware,Failure,Server,Server,722.05,25.0,1.0,Bronze
2024_T0006645,P4,Network,Failure,Firewall,Network,2916.1,27.0,1.0,Gold
2024_T0007817,P3,Hardware,Access,Server,Server,1063.3,11.0,0.0,Gold
2024_T0002092,P2,Hardware,Failure,Router,Network,497.85,31.0,1.0,Gold
2024_T0008220,P3,Hardware,Access,Router,Network,3024.17,36.0,1.0,Bronze
2024_T0003589,P3,Hardware,Slow,Server,Network,1500.95,7.0,1.0,Silver
2024_T0005851,P4,Network,Failure,Firewall,Server,2434.95,14.0,0.0,Silver
2024_T0004818,P3,Hardware,Slow,Firewall,Server,3242.62,9.0,1.0,Bronze
2024_T0007475,P4,Hardware,Slow,Switch,Server,3443.22,34.0,1.0,Gold
2024_T0003678,P3,Hardware,Failure,Router,Network,1174.1,13.0,0.0,Gold
2024_T0009290,P1,Network,Crash,Switch,Server,645.53,53.0,0.0,Bronze
2024_T0005741,P3,Hardware,Failure,Router,Network,1409.8,45.0,0.0,Gold
2024_T0002029,P4,Network,Access,Firewall,Network,2447.48,40.0,0.0,Silver
2024_T0007652,P1,Hardware,Slow,Server,Network,697.0,46.0,0.0,Bronze
2024_T0004254,P2,Hardware,Access,Server,Network,807.32,30.0,1.0,Silver
2024_T0005990,P3,Network,Slow,Server,Server,3214.55,32.0,1.0,Bronze
2024_T0006942,P2,Hardware,Crash,Switch,Server,372.52,44.0,0.0,Gold
2024_T0004589,P1,Network,Crash,Router,Server,237.57,6.0,0.0,Gold
2024_T0007055,P3,Network,Failure,Firewall,Server,2355.6,17.0,0.0,Bronze
2024_T0009525,P3,Network,Access,Router,Network,2245.47,52.0,0.0,Bronze
2024_T0004071,P3,Network,Failure,Switch,Network,1136.9,8.0,0.0,Gold
2024_T0005244,P1,Network,Slow,Router,Network,711.45,47.0,0.0,Bronze
2024_T0007810,P4,Hardware,Access,Server,Network,3697.88,15.0,0.0,Bronze
2024_T0001735,P3,Hardware,Failure,Router,Server,1372.53,39.0,0.0,Silver
2024_T0007465,P1,Hardware,Slow,Router,Server,777.98,21.0,1.0,Bronze
2024_T0007304,P3,Hardware,Slow,Firewall,Network,1158.42,34.0,0.0,Silver
2024_T0007104,P2,Hardware,Access,Firewall,Network,336.28,29.0,0.0,Gold
2024_T0008898,P4,Network,Crash,Server,Server,4843.55,51.0,1.0,Bronze
2024_T0004413,P1,Hardware,Access,Router,Network,680.37,9.0,0.0,Bronze
2024_T0002143,P1,Network,Failure,Firewall,Server,568.2,41.0,1.0,Silver
2024_T0008481,P1,Hardware,Slow,Firewall,Network,447.05,10.0,0.0,Silver
2024_T0009395,P2,Network,Failure,Router,Server,629.38,15.0,0.0,Silver
2024_T0003221,P2,Network,Slow,Firewall,Server,826.33,21.0,1.0,Silver
2024_T0003080,P2,Network,Access,Router,Server,434.18,48.0,0.0,Gold
2024_T0002553,P4,Hardware,Access,Router,Server,2043.82,50.0,0.0,Gold
2024_T0006033,P2,Network,Slow,Switch,Server,1442.63,60.0,1.0,Bronze
2024_T0008991,P3,Hardware,Slow,Firewall,Network,1068.48,38.0,0.0,Gold
2024_T0003942,P3,Network,Access,Server,Server,1299.12,16.0,0.0,Gold
2024_T0004294,P2,Hardware,Access,Router,Network,,15.0,0.0,Gold
2024_T0005747,P2,Hardware,Crash,Router,Network,472.65,48.0,0.0,Gold
2024_T0008671,P4,Network,Access,Router,Network,2494.17,56.0,0.0,Gold
2024_T0002558,P2,Network,Slow,Router,Network,492.93,39.0,1.0,Gold
2024_T0004825,P2,Network,Slow,Switch,Server,1344.98,6.0,0.0,Bronze
2024_T0007466,P3,Hardware,Access,Server,Network,1358.88,25.0,0.0,Gold
2024_T0007994,P2,Network,Crash,Router,Network,1088.23,48.0,0.0,Bronze
2024_T0007866,P3,Network,Slow,Server,Server,1165.77,33.0,0.0,Gold
2024_T0002408,P4,Hardware,Access,Router,Server,3942.7,9.0,0.0,Bronze
2024_T0003179,P1,Network,Slow,Firewall,Server,235.7,59.0,0.0,Gold
2024_T0009374,P1,Hardware,Crash,Server,Server,516.3,55.0,1.0,Silver
2024_T0001933,P4,Network,Slow,Firewall,Network,3539.43,11.0,0.0,Bronze
2024_T0005909,P2,Network,Failure,Firewall,Server,420.07,19.0,0.0,Gold
2024_T0003309,P2,Hardware,Slow,Switch,Server,1058.53,8.0,0.0,Bronze
2024_T0003946,P4,Hardware,Access,Firewall,Network,3292.25,17.0,1.0,Silver
2024_T0006926,P2,Network,Slow,Server,Server,721.98,34.0,1.0,Silver
2024_T0005049,P1,Hardware,Slow,Server,Network,188.05,57.0,0.0,Gold
2024_T0006103,P3,Network,Access,Firewall,Server,2153.65,30.0,0.0,Bronze
2024_T0008924,P4,Network,Failure,Server,Server,3618.5,50.0,0.0,Bronze
