year_ticket_id,ticket_id,ticket_category,ticket_priority,issue_type,ticket_channel,ticket_status,ticket_description,sla_breach_prob,sla_risk_tier,client_id,service_tier,device_type,engineer_id,resolution_time_minutes,first_response_time_minutes,sla_num
2025_T0005171,T0005171,Network,P1,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C014,Bronze,Firewall,E018,856.78,44.0,1.0
2025_T0006716,T0006716,Hardware,P3,Failure,Portal,Closed,Server 04 failing to POST.,0.5005,Medium,C022,Bronze,Server,E007,3307.03,53.0,1.0
2025_T0004219,T0004219,Network,P2,Access,Email,Closed,VPN authentication failing.,0.4997,Medium,C009,Bronze,Router,E020,1170.47,39.0,0.0
2025_T0006280,T0006280,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.5007,Medium,C015,Silver,Firewall,E004,506.47,30.0,0.0
2025_T0007648,T0007648,Network,P1,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C014,Bronze,Router,E015,648.23,41.0,0.0
2025_T0010258,T0010258,Network,P1,Slow,Email,Closed,High latency during peak hours.,0.4996,Medium,C007,Gold,Router,E004,260.82,30.0,1.0
2025_T0008466,T0008466,Hardware,P3,Access,Portal,Closed,Physical port unresponsive.,0.5007,Medium,C016,Gold,Router,E014,1201.28,38.0,0.0
2025_T0007066,T0007066,Hardware,P1,Crash,Email,Closed,System thermal shutdown.,0.4992,Medium,C011,Bronze,Switch,E001,604.43,36.0,0.0
2025_T0007522,T0007522,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.4992,Medium,C023,Gold,Router,E018,255.12,6.0,1.0
2025_T0005207,T0005207,Network,P1,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C016,Gold,Switch,E007,208.47,55.0,0.0
2025_T0010213,T0010213,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C002,Silver,Switch,E014,3239.72,16.0,1.0
2025_T0005396,T0005396,Network,P1,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4997,Medium,C025,Bronze,Switch,E001,766.5,15.0,1.0
2025_T0009445,T0009445,Network,P4,Access,Email,Closed,VPN authentication failing.,0.5005,Medium,C011,Bronze,Switch,E004,4772.72,50.0,1.0
2025_T0003621,T0003621,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4996,Medium,C002,Silver,Server,E004,852.58,5.0,1.0
2025_T0006434,T0006434,Network,P3,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4997,Medium,C018,Gold,Router,E003,1092.05,36.0,0.0
2025_T0007968,T0007968,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C013,Gold,Server,E008,2719.98,43.0,0.0
2025_T0003164,T0003164,Hardware,P4,Crash,Portal,Closed,System thermal shutdown.,0.5007,Medium,C016,Gold,Router,E008,3051.95,57.0,1.0
2025_T0009097,T0009097,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C015,Silver,Server,E003,475.68,29.0,0.0
2025_T0010167,T0010167,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C013,Gold,Server,E012,3419.7,19.0,1.0
2025_T0004233,T0004233,Network,P2,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C003,Silver,Server,E009,561.47,47.0,0.0
2025_T0008931,T0008931,Network,P3,Slow,Email,Closed,High latency during peak hours.,0.4996,Medium,C015,Silver,Server,E017,1426.22,21.0,0.0
2025_T0004487,T0004487,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C019,Gold,Switch,E002,495.38,13.0,1.0
2025_T0005952,T0005952,Hardware,P4,Access,Email,Closed,Physical port unresponsive.,0.4997,Medium,C024,Bronze,Router,E018,4655.0,16.0,1.0
2025_T0006821,T0006821,Network,P1,Access,Email,Closed,VPN authentication failing.,0.5007,Medium,C016,Gold,Server,E019,283.5,32.0,1.0
2025_T0010340,T0010340,Hardware,P3,Crash,Email,Closed,System thermal shutdown.,0.5007,Medium,C010,Silver,Server,E009,1048.1,10.0,0.0
2025_T0007600,T0007600,Network,P3,Access,Email,Closed,VPN authentication failing.,0.5005,Medium,C023,Gold,Router,E012,1074.93,5.0,0.0
2025_T0010478,T0010478,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C019,Gold,Router,E010,257.83,17.0,1.0
2025_T0003084,T0003084,Hardware,P3,Access,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C002,Silver,Server,E014,1545.85,17.0,1.0
2025_T0005110,T0005110,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.5005,Medium,C023,Gold,Firewall,E020,207.62,20.0,0.0
2025_T0003260,T0003260,Network,P3,Slow,Portal,Closed,High latency during peak hours.,0.5005,Medium,C022,Bronze,Switch,E017,3222.0,39.0,1.0
2025_T0009674,T0009674,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.4997,Medium,C024,Bronze,Router,E019,716.7,14.0,0.0
2025_T0006799,T0006799,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C021,Bronze,Router,E004,2565.62,49.0,0.0
2025_T0006375,T0006375,Network,P4,Access,Email,Closed,VPN authentication failing.,0.5007,Medium,C016,Gold,Router,E001,2543.63,5.0,0.0
2025_T0005485,T0005485,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C015,Silver,Server,E008,409.88,7.0,0.0
2025_T0009147,T0009147,Network,P3,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C001,Gold,Router,E020,1399.9,27.0,0.0
2025_T0007758,T0007758,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4997,Medium,C006,Bronze,Switch,E014,562.63,11.0,0.0
2025_T0004149,T0004149,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C018,Gold,Router,E011,2542.05,38.0,0.0
2025_T0006972,T0006972,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C019,Gold,Firewall,E008,2549.77,22.0,0.0
2025_T0003956,T0003956,Network,P2,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C013,Gold,Server,E009,373.87,5.0,0.0
2025_T0005848,T0005848,Hardware,P2,Slow,Email,Closed,Disk I/O wait times high.,0.4997,Medium,C004,Bronze,Firewall,E018,1540.48,14.0,1.0
2025_T0003182,T0003182,Network,P4,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4997,Medium,C004,Bronze,Router,E016,3035.37,40.0,0.0
2025_T0003189,T0003189,Hardware,P3,Failure,Portal,Closed,Server 04 failing to POST.,0.5005,Medium,C022,Bronze,Server,E018,2238.68,33.0,0.0
2025_T0009373,T0009373,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.5007,Medium,C019,Gold,Router,E007,439.83,41.0,0.0
2025_T0003597,T0003597,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5005,Medium,C022,Bronze,Server,E017,2642.6,26.0,0.0
2025_T0005330,T0005330,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C017,Silver,Switch,E011,558.08,45.0,0.0
2025_T0003899,T0003899,Network,P2,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C013,Gold,Router,E014,462.25,53.0,0.0
2025_T0008394,T0008394,Network,P3,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C003,Silver,Server,E007,1671.97,35.0,1.0
2025_T0003749,T0003749,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C005,Bronze,Firewall,E013,1534.85,6.0,1.0
2025_T0005158,T0005158,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C006,Bronze,Firewall,E001,757.9,7.0,1.0
2025_T0004994,T0004994,Network,P4,Slow,Portal,Closed,High latency during peak hours.,0.5005,Medium,C011,Bronze,Switch,E017,4682.55,43.0,1.0
2025_T0004696,T0004696,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C020,Gold,Router,E003,3086.42,14.0,1.0
2025_T0005087,T0005087,Hardware,P3,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C012,Bronze,Switch,E013,2886.05,34.0,1.0
2025_T0010090,T0010090,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.4993,Medium,C005,Bronze,Firewall,E017,1064.32,34.0,0.0
2025_T0003401,T0003401,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.4994,Medium,C019,Gold,Switch,E007,274.5,35.0,1.0
2025_T0007188,T0007188,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.5007,Medium,C023,Gold,Firewall,E011,1330.42,24.0,0.0
2025_T0004195,T0004195,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.4993,Medium,C015,Silver,Server,E009,1073.47,20.0,0.0
2025_T0004215,T0004215,Hardware,P1,Access,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C004,Bronze,Switch,E020,544.23,55.0,0.0
2025_T0004694,T0004694,Network,P3,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.501,Medium,C017,Silver,Router,E002,1008.72,19.0,0.0
2025_T0008590,T0008590,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4993,Medium,C002,Silver,Switch,E015,392.5,33.0,0.0
2025_T0004796,T0004796,Network,P1,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4993,Medium,C015,Silver,Firewall,E010,546.23,38.0,1.0
2025_T0004962,T0004962,Network,P4,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4993,Medium,C019,Gold,Server,E004,2285.58,54.0,0.0
2025_T0009153,T0009153,Hardware,P2,Access,Portal,Closed,Physical port unresponsive.,0.501,Medium,C024,Bronze,Router,E017,1523.52,30.0,1.0
2025_T0007602,T0007602,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4994,Medium,C013,Gold,Server,E014,551.43,49.0,1.0
2025_T0007104,T0007104,Network,P4,Access,Email,Closed,VPN authentication failing.,0.4997,Medium,C012,Bronze,Firewall,E004,4559.48,40.0,1.0
2025_T0010435,T0010435,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4994,Medium,C008,Gold,Server,E003,532.22,34.0,1.0
2025_T0003425,T0003425,Hardware,P2,Access,Portal,Closed,Server 04 failing to POST.,0.4997,Medium,C017,Silver,Firewall,E012,608.52,14.0,0.0
2025_T0006296,T0006296,Hardware,P4,Failure,Portal,Closed,Server 04 failing to POST.,0.4997,Medium,C001,Gold,Firewall,E006,2805.07,37.0,0.0
2025_T0010298,T0010298,Network,P4,Access,Portal,Closed,VPN authentication failing.,0.4994,Medium,C008,Gold,Server,E012,3320.72,50.0,1.0
2025_T0004923,T0004923,Hardware,P4,Crash,Portal,Closed,System thermal shutdown.,0.4994,Medium,C005,Bronze,Server,E003,4288.85,59.0,0.0
2025_T0008091,T0008091,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.5011,Medium,C011,Bronze,Switch,E014,1015.02,26.0,0.0
2025_T0003081,T0003081,Hardware,P3,Access,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C024,Bronze,Switch,E010,3241.45,19.0,1.0
2025_T0003654,T0003654,Network,P4,Slow,Email,Closed,High latency during peak hours.,0.501,Medium,C024,Bronze,Router,E002,5025.6,56.0,1.0
2025_T0006456,T0006456,Network,P4,Access,Portal,Closed,VPN authentication failing.,0.4997,Medium,C012,Bronze,Switch,E011,3720.27,42.0,0.0
2025_T0004304,T0004304,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5011,Medium,C023,Gold,Firewall,E006,182.48,5.0,0.0
2025_T0004288,T0004288,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5011,Medium,C023,Gold,Firewall,E013,237.6,27.0,0.0
2025_T0006737,T0006737,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4997,Medium,C024,Bronze,Firewall,E008,1721.33,47.0,1.0
2025_T0008935,T0008935,Hardware,P2,Slow,Email,Closed,Disk I/O wait times high.,0.5007,Medium,C011,Bronze,Server,E014,1634.75,9.0,1.0
2025_T0008395,T0008395,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4993,Medium,C005,Bronze,Switch,E008,756.47,8.0,1.0
2025_T0007019,T0007019,Hardware,P2,Access,Portal,Closed,Physical port unresponsive.,0.501,Medium,C001,Gold,Server,E006,525.45,12.0,1.0
2025_T0004987,T0004987,Network,P3,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.501,Medium,C004,Bronze,Router,E017,3205.8,18.0,1.0
2025_T0008534,T0008534,Network,P1,Access,Portal,Closed,VPN authentication failing.,0.4994,Medium,C015,Silver,Server,E016,435.02,18.0,0.0
2025_T0004459,T0004459,Hardware,P3,Crash,Portal,Closed,System thermal shutdown.,0.4993,Medium,C015,Silver,Firewall,E005,1596.8,23.0,1.0
2025_T0006561,T0006561,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.5007,Medium,C022,Bronze,Server,E016,619.15,22.0,0.0
2025_T0003157,T0003157,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.501,Medium,C001,Gold,Server,E001,432.33,24.0,0.0
2025_T0004759,T0004759,Network,P4,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.5007,Medium,C022,Bronze,Switch,E008,4473.78,22.0,1.0
2025_T0005734,T0005734,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4997,Medium,C012,Bronze,Firewall,E004,1666.53,35.0,1.0
2025_T0003097,T0003097,Network,P1,Slow,Email,Closed,High latency during peak hours.,0.5005,Medium,C022,Bronze,Firewall,E019,598.6,17.0,0.0
2025_T0005579,T0005579,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C015,Silver,Switch,E014,509.38,49.0,0.0
2025_T0006904,T0006904,Network,P2,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C006,Bronze,Server,E019,1418.03,33.0,0.0
2025_T0009759,T0009759,Network,P3,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.5005,Medium,C023,Gold,Router,E010,1175.33,43.0,0.0
2025_T0009633,T0009633,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C001,Gold,Server,E001,1402.97,48.0,0.0
2025_T0009437,T0009437,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C010,Silver,Server,E013,1617.92,21.0,1.0
2025_T0005920,T0005920,Network,P1,Access,Portal,Closed,VPN authentication failing.,0.4992,Medium,C011,Bronze,Switch,E009,663.93,20.0,0.0
2025_T0005039,T0005039,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.5007,Medium,C016,Gold,Router,E007,487.9,16.0,1.0
2025_T0005714,T0005714,Hardware,P3,Slow,Portal,Closed,Disk I/O wait times high.,0.4997,Medium,C020,Gold,Router,E014,1375.73,13.0,0.0
2025_T0007789,T0007789,Network,P3,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C002,Silver,Server,E003,1068.02,12.0,0.0
2025_T0004479,T0004479,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.4996,Medium,C003,Silver,Server,E001,556.8,46.0,1.0
2025_T0010426,T0010426,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C024,Bronze,Switch,E007,2562.82,43.0,0.0
2025_T0004631,T0004631,Network,P4,Access,Portal,Closed,VPN authentication failing.,0.4997,Medium,C024,Bronze,Router,E019,3441.48,8.0,0.0
2025_T0007983,T0007983,Network,P3,Access,Email,Closed,VPN authentication failing.,0.5007,Medium,C010,Silver,Server,E005,1578.52,48.0,1.0
2025_T0004285,T0004285,Network,P4,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C001,Gold,Firewall,E006,2824.75,41.0,0.0
2025_T0007894,T0007894,Hardware,P1,Access,Email,Closed,Physical port unresponsive.,0.5005,Medium,C011,Bronze,Switch,E013,514.92,56.0,0.0
2025_T0007144,T0007144,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.5007,Medium,C019,Gold,Router,E016,269.95,57.0,1.0
2025_T0006924,T0006924,Network,P2,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C014,Bronze,Firewall,E013,1036.17,25.0,0.0
2025_T0003512,T0003512,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.4997,Medium,C004,Bronze,Firewall,E001,642.05,47.0,0.0
2025_T0003409,T0003409,Network,P2,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C001,Gold,Router,E019,372.43,56.0,0.0
2025_T0005554,T0005554,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C019,Gold,Firewall,E014,508.03,31.0,1.0
2025_T0008138,T0008138,Network,P4,Slow,Email,Closed,High latency during peak hours.,0.4996,Medium,C015,Silver,Firewall,E015,3133.7,16.0,1.0
2025_T0006691,T0006691,Hardware,P4,Crash,Portal,Closed,System thermal shutdown.,0.4997,Medium,C024,Bronze,Router,E015,4653.15,48.0,1.0
2025_T0003285,T0003285,Network,P2,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C024,Bronze,Router,E015,1703.47,42.0,1.0
2025_T0004903,T0004903,Network,P4,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C005,Bronze,Server,E002,5012.87,35.0,1.0
2025_T0008906,T0008906,Hardware,P4,Crash,Portal,Closed,System thermal shutdown.,0.5007,Medium,C016,Gold,Router,E015,2873.43,21.0,0.0
2025_T0003004,T0003004,Network,P2,Slow,Email,Closed,High latency during peak hours.,0.5005,Medium,C022,Bronze,Server,E005,1484.6,16.0,1.0
2025_T0006859,T0006859,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C020,Gold,Firewall,E002,2947.72,54.0,1.0
2025_T0005635,T0005635,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C009,Bronze,Router,E011,1308.45,9.0,0.0
2025_T0009646,T0009646,Network,P2,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C002,Silver,Firewall,E013,852.37,58.0,1.0
2025_T0009479,T0009479,Hardware,P3,Failure,Portal,Closed,Server 04 failing to POST.,0.4992,Medium,C023,Gold,Server,E003,1365.28,20.0,0.0
2025_T0004175,T0004175,Network,P3,Access,Email,Closed,VPN authentication failing.,0.4997,Medium,C021,Bronze,Firewall,E015,3321.82,35.0,1.0
2025_T0004549,T0004549,Network,P2,Access,Portal,Closed,VPN authentication failing.,0.4996,Medium,C013,Gold,Router,E002,354.2,59.0,0.0
2025_T0005687,T0005687,Network,P4,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C016,Gold,Server,E020,2970.98,6.0,1.0
2025_T0006140,T0006140,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.5005,Medium,C011,Bronze,Server,E018,1311.77,60.0,0.0
2025_T0007067,T0007067,Network,P3,Slow,Email,Closed,High latency during peak hours.,0.5007,Medium,C015,Silver,Server,E017,1023.1,26.0,0.0
2025_T0007191,T0007191,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C007,Gold,Router,E013,236.2,34.0,0.0
2025_T0003046,T0003046,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4992,Medium,C022,Bronze,Server,E007,2618.3,32.0,0.0
2025_T0009055,T0009055,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.4992,Medium,C011,Bronze,Switch,E010,794.8,13.0,1.0
2025_T0009125,T0009125,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4997,Medium,C024,Bronze,Router,E011,1409.43,23.0,0.0
2025_T0010231,T0010231,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.4996,Medium,C017,Silver,Switch,E003,446.42,46.0,0.0
2025_T0006526,T0006526,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.4997,Medium,C018,Gold,Router,E003,466.5,7.0,0.0
2025_T0007784,T0007784,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.4996,Medium,C017,Silver,Switch,E012,552.1,9.0,0.0
2025_T0008743,T0008743,Network,P1,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C002,Silver,Server,E019,569.92,53.0,1.0
2025_T0004933,T0004933,Network,P1,Access,Portal,Closed,VPN authentication failing.,0.4997,Medium,C017,Silver,Router,E017,554.75,34.0,1.0
2025_T0009975,T0009975,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.5007,Medium,C005,Bronze,Switch,E003,1533.4,45.0,1.0
2025_T0009327,T0009327,Hardware,P4,Slow,Portal,Closed,Disk I/O wait times high.,0.4996,Medium,C015,Silver,Firewall,E017,2171.75,26.0,0.0
2025_T0003118,T0003118,Network,P1,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C003,Silver,Server,E017,556.1,32.0,1.0
2025_T0003093,T0003093,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C021,Bronze,Router,E018,2196.57,25.0,0.0
2025_T0010021,T0010021,Network,P4,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C025,Bronze,Switch,E010,3393.45,37.0,0.0
2025_T0006035,T0006035,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.4997,Medium,C024,Bronze,Router,E011,2814.03,40.0,0.0
2025_T0007354,T0007354,Hardware,P2,Failure,Portal,Closed,Server 04 failing to POST.,0.4997,Medium,C024,Bronze,Router,E010,1234.02,44.0,0.0
2025_T0008622,T0008622,Hardware,P1,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C003,Silver,Server,E007,354.32,40.0,0.0
2025_T0004286,T0004286,Network,P4,Access,Email,Closed,VPN authentication failing.,0.5005,Medium,C023,Gold,Firewall,E020,3054.22,5.0,1.0
2025_T0007539,T0007539,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4997,Medium,C001,Gold,Server,E019,235.05,31.0,0.0
2025_T0004747,T0004747,Hardware,P3,Access,Email,Closed,Physical port unresponsive.,0.4992,Medium,C011,Bronze,Switch,E012,3300.37,24.0,1.0
2025_T0003800,T0003800,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.5007,Medium,C003,Silver,Server,E007,859.23,12.0,1.0
2025_T0005095,T0005095,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C003,Silver,Switch,E001,456.58,42.0,0.0
2025_T0006307,T0006307,Hardware,P4,Slow,Portal,Closed,Disk I/O wait times high.,0.5007,Medium,C003,Silver,Server,E013,3221.67,23.0,1.0
2025_T0006860,T0006860,Network,P3,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4992,Medium,C011,Bronze,Switch,E014,2102.88,29.0,0.0
2025_T0009046,T0009046,Network,P1,Slow,Email,Closed,High latency during peak hours.,0.4997,Medium,C020,Gold,Firewall,E003,232.62,19.0,0.0
2025_T0009971,T0009971,Network,P2,Access,Portal,Closed,VPN authentication failing.,0.4996,Medium,C001,Gold,Firewall,E006,538.5,52.0,1.0
2025_T0008043,T0008043,Network,P3,Access,Portal,Closed,VPN authentication failing.,0.4996,Medium,C008,Gold,Server,E014,1076.32,38.0,0.0
2025_T0004542,T0004542,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C003,Silver,Server,E014,2060.35,23.0,0.0
